text,title
Traveling during the day due to the increasing heat can result in daytime drowsiness.,This rickshaw driver's passengers are in his rickshaw because...
"The character of Dayaben in 'Taarak Mehta Ka Ooltah Chashmah' was liked by the people. The characters of the serial were very popular in every household. However, Disha Vakani, who played the role of Dayaben, had a lot of Dhumma on social media. When Disha wore her old saree and left Divya's makeup, a woman tried to copy it when Disha went around. The video of this woman is becoming very viral on social media. However, this girl who copies Dayaben, Garima. Garima is a YouTuber and she keeps a variety of videos on social media. Garima.............................................................................................................................",A video of a woman copying Taarak Mehta's Dayaben is going viral on social media
"Financially weak, Pakistan is now being hit by its allies. Malaysia has seized a passenger Boeing 777 aircraft from Pakistan's state-owned airline 'Pakistan International Airlines'. According to a Pakistani media report, Pakistan Airlines has leased the aircraft from Malaysia. Malaysia has seized the aircraft as it has not paid money. The crew and passengers were seated when the aircraft was seized at Kuala Lumpur Airport. All have left the aircraft in disgrace. Pakistan Airlines has a total of 12 Boeing 777 aircraft. According to Pakistani newspaper Daily Times, the aircraft have been dry-leased from various companies. Pakistan has also taken a Boeing 777 aircraft on lease. But the aircraft was seized in Kuala Lumpur as the lease terms were not paid. Earlier, Saudi Arabia had also collected $3 billion from Iran.","Malaysia seizes Pakistan Airlines Boeing aircraft, crew and passengers humiliated at airport"
"In the fourth ODI between India and Sri Lanka in Colombo, Shardul Thakur got a chance to make his ODI debut. 25-year-old Shardul Thakur, playing in his first ODI, was in the news not for his performance on the field but for the jersey he wore on the field. In fact, Shardul Thakur entered the field wearing the 10th jersey. Cricket legend Sachin Tendulkar also entered the field wearing the 10th jersey. Sachin Tendulkar is known as the chosen No.10.A player who has never worn the 10th jersey in the history of Indian cricket.",Shardul Thakur gets trolled for wearing Sachin Tendulkar's jersey in his debut match
"You will be surprised to know that a separate dormitory has been built in the 'Swati' society of Rajkot. This dormitory is built for the cow. The cow is protected by the landlord of the society. This society in Rajkot is also separate. Villagers live in this society. The main purpose of the society is cattle rearing and protection. Those who live in the society are more interested in cow rearing. Those who live in the society are given money for cow's nutrition. If the owner of the house does not take cow's milk. The cow's milk is taken by the owner of the house. The cow's dormitory is built only for good rearing of the cow. The owners of the cows keep their cows in this dormitory. They earn income by rearing cows. If a cow owner goes out for a festival, the cow keeps it in this dormitory.",The society in Rajkot has a shelter home for cows.
"Ahmedabad, November 24, 2020On Tuesday, taking care of the ongoing situation of increasing coronavirus infection. The government has also set up additional beds in Kheda, Nadiad and Anand near Ahmedabad in view of the increasing severity of coronavirus cases. Dr. Rajneesh Patel, Additional Medical Superintendent, Ahmedabad Civil Hospital, said that there is a 1,200-bed COVID hospital for COVID, at present 50% of the normal beds are vacant. 30% oxygen beds and 15% oxygen beds are vacant. Now in 1 week, 120 more beds will be equipped with ventilators. The number of ventilator beds in Ahmedabad Civil Hospital will increase to 320. In addition to Ahmedabad Civil Hospital, 50% beds are also vacant in Kidney Hospital, Cancer Hospital and UN Mehta Hospital in the campus.",The Ahmedabad Civil Hospital has been augmented with 120 ventilator beds.
"VARANASI, ROHANIA, JUNE 6: Telecom giant Vodafone has introduced a new offer. Under this offer, 10 minutes of talk time will be given free to customers in case of their call problem or Coldrope situation. Under Vodafone Delight Bonanza, 10 minutes of free talk time will be given to customers who do not block the call. Under Vodafone Delight Bonanza, customers suffering from Coldrope problem will get 10 minutes of free talk time. For the purposes of this scheme, the Supreme Court has struck down the orders of the telecom company to allow SMS by typing 'BETER' to 199 and consider call drop as a major problem. This new initiative has been taken by telecom giant Vodafone.",Good news! Vodafone offers huge freebies to customers in case of dropped calls
"RIVITZ SONI, AHMEDABAD: There have been many incidents where gangs of customers have been blindfolded. Especially when gangs of women and children are carrying out this kind of theft, such gangs in Naroda have stolen jewellery worth about 6 lakh rupees from a jewellery shop. A jewellery shop in Naroda area has been robbed. Jewellery worth about 6 lakh rupees has been stolen from a jewellery shop. When this whole incident was recorded on CCTV. CCTV checks.................................................................................................................................................................",Ahmedabad: A woman gang is on the run after taking away jewellery worth Rs 6 lakh from a jewellery store.
"Congress president Rahul Gandhi on Monday promised a minimum income guarantee to every poor person in the country if the Congress formed the government in 2019. Bahujan Samaj Party president Mayawati questioned his promise. The Congress recalled what happened to the former Indira Gandhi government. Mayawati said that the records of the former Congress governments, especially the results of the Indira Gandhi government's most popular poverty alleviation slogans and announcements, were available to the people. The promises of both the Congress and the BJP to improve the plight of farmers proved to be big. Both the Congress and the BJP failed. Both the parties were two sides of the same coin. The Congress as well as the BJP were polarised. The current BJP government has also proved that it is wise to bring back black money from abroad, to the tune of Rs 15 to 20 lakh for everyone in the country.",What happened to Indira's poverty alleviation slogan?: Mayawati slams Congress
"The GST bill, which was introduced in the Lok Sabha last week, will be a matter of debate but a test for the Modi government as the current government does not have a majority in the Lok Sabha.",GST bill tabled in Rajya Sabha
"The national capital Delhi witnessed an explosion of coronavirus after Diwali festivities. 7486 new cases were reported in the last 24 hours and 131 people lost their lives due to coronavirus. At the same time, Delhi broke the record for the highest number of deaths in a single day. Earlier on 12 November, the Delhi government said that 104 people died in a health bulletin. Delhi has so far reported 7943 deaths and has 42458 active cases. The number of coronavirus cases in Delhi has crossed the 5 lakh mark. Coronavirus cases in the capital have also reached 503084. Earlier on Tuesday, Delhi recorded 6,396 new cases. Despite 99 survivors, the number of patients dying due to coronavirus is increasing rapidly. With the increase in the number of coronavirus cases, the number of deaths has also increased.","Delhi's coronavirus death toll has broken a record, with 131 people losing their lives in the last 24 hours."
"While presenting the new Union Budget, Union Finance Minister Arun Jaitley announced that the Sabarmati Ashram in Ahmedabad, founded by Mahatma Gandhi, will celebrate 100 years of its establishment. In fact, there is no clarity on whether some financial assistance will be given to the trust or the state government. Gandhi founded the Ashram on the banks of the Sabarmati River in Ahmedabad on 17 June 1917. So the coming 17 June will mark 100 years since the Ashram was founded.",Know about Gandhi's Sabarmati Ashram mentioned in the budget with this special requirement
"A massive fire broke out at Gujarat Poly Bond, a chemical company located in Phase IV of GIDC, Vapi. There was chaos in the company after the incident. Firefighters reached the spot before the fire broke out on the second floor of the company and tried to control the fire. A team of police and factory inspectors reached the spot after receiving information about the incident. Significantly, in the fire incident, another worker of the company was severely burnt and was rushed to the hospital for treatment. Other workers of the company were also not provided any equipment for protection by the company management. The workers were seen working without safety in the presence of officials responsible for the safety of the workers.",Massive fire breaks out at Gujarat Poly Bond Chemical Company in Vapi GIDC
A judge of the Bombay High Court gave a new example. He sat in the court till 3.30 a.m. to dispose of an old case. Perhaps the first judge did so. Justice S.J. Kathawalla of the High Court worked from one week to midnight. The High Court's summer vacation starts on 5 May and they are trying to dispose of the maximum case before their vacation. Justice Kathawalla's Court No. 20 is also trying to dispose of its smallest case from last week to midnight. Justice Kathawalla's Court. Radhika Nair...........................................................................................................................................,"Bombay High Court judge hears 135 cases in 16 hours in a row, a record"
"Sidharth Shukla, who has acted in many TV shows on TV like 'Babul Ka Aangann Choot Na', 'Balika Adhikar', 'Jhalak Dikhhla Jaa', 'Comedy Night', 'Savdhaan India', 'Bigg Boss', 'Khatron Ke Khiladi', is today seen in the Colors channel serial 'Dil Se Dil Tak', but the producer of the show Shashi-Sumeet pushed Sidharth away from the set after being upset with Sidharth's behaviour on the set, his indiscretion, late latifi, rude behaviour and excesses.","Actor Sidharth Shukla evicted from sets, know what's the matter"
"Even the winter has not gone away. A large number of people from the Anandpar village of Rajkot visited the Rajkot collector's office and cried. The women in the collector's office were angry. The villagers of Anandpar sent a memorandum to the collector on the water issue. However, the women chanted CM hai. The police lathi-charged and the doors of the collector's office were also closed when the women crowd noticed it. Later the women spoke and protested at the gate of the collector's office. The women will now lay siege to the chief minister's house if they do not get water. The villagers gathered on Anand on the water issue and the police have set up a strong barricade to prevent any untoward incident.",Women lay siege to collector's office over water crisis in Rajkot
"New Delhi, DID 1: The Samajwadi Party has split into two factions following internal differences.","Akhilesh is not concerned about bicycles, he will ride a motorcycle in the elections!"
"India's second wave of the coronavirus is becoming more devastating. It is taking the number of deaths and new cases from the coronavirus in the country to new record highs. It repeatedly warns the center of an outbreak of a second wave of the coronavirus in the country. It repeatedly ignores the warnings. According to the American medical journal Lancet Technical, the coronavirus is spreading rapidly.",Centre responsible for second wave of coronavirus in India: Lancet Journal
Bollywood actress leads the discussion with her pictures because of her habits. Same type of actress Amy Jackson is in the news because of her weird kind of habits. Amy Jackson has a unique habit while sleeping at night. Amy Jackson has a habit of sleeping naked. Some proof pictures have also come out. This photo of Amy in a very hot avatar has also gone viral. These photos of Amy are taken by her while sleeping on her bed. Amy looks like she is sleeping without her clothes. These photos of Amy..............................................................................................................................................................,"Bollywood hot bomb actress gets used to sleeping undressed at night, pics go viral"
"Parineeti, who came to her mother-in-law's house near Manda Dungar in Rajkot, was shocked when an incident came to light where a five-month-old premature baby with a lover was sentenced to death by drinking tea, taken to Barobar's funeral, and taken to Barobar's funeral.","Deadly Scandal: Married Lover Removes 5-Month-Old Son With Lover, Cremates Him With Milk"
"Mumbai, January 8, 2021: On Friday morning, a cloudburst hit Kalyanan, Dombili and surrounding areas. The downpour broke trees and power lines, disrupting citizens who had been disconnecting power supply for the past two days. Kalyan taluka had a blue sky. Rainfall occurred in communities on Thursday evening. Heavy rain fell for 15 minutes in rural neighbourhoods, including Titwala. Landslides were reported in one area in Tintwala. Trees were uprooted in rural areas. Power supply was disrupted after power lines on a road snapped in two places. Early morning rain lashed Kalyan Mandal premises this morning.",There was heavy rain in Kalyan Digambili.
"The case escalated when the car of the wife of Indian cricket team all-rounder Ravindra Jadeja, who hails from Jamnagar.21.A policeman was roughed up and cricketer Jadeja's wife Rivaba was hit by a police bike. Another person cleared the case. Jadeja's wife arranged to file a complaint on the matter after reaching the SP's office. Rivaba, who lives in Panchvi area of Jamnagar city and is the wife of Indian team all-rounder Ravindra Jadeja, also drove her BMW car this evening with her relatives and complained to the police immediately.",Cricketer Ravindra Jadeja's wife has been arrested by the police in Jamnagar.
"After the success of 'Simmba', Rohit Shetty is very proud. He is revealing new things one after the other. Recently he announced that he is coming with Akshay Kumar with 'Sooryavanshi' and now he will direct another film. But Rohit himself will not direct this film. Rohit Shetty will announce his next film after the success of Rohit's next film 'Simmba'. Rohit Shetty will be busy with action and comedy for you. This film will be directed by Farah Khan. Rohit Khan will also sign Farah Khan for his film. Rohit Shetty is busy shooting this film with his production house Rohit Shetty Pictures banner. Trade analyst Taran Adarsh shared this information on his Twitter account saying, ""IT'S OFFICIAL! Rohit Shetty has signed Farah Khan for his next action comedy film. Farah Khan will be directing this film.",Rohit Shetty's next film to be directed by Farah Khan
"London, June 19: The 'Climate Transparency Report-2020' has been released which shows which country is dealing with climate change among the G20 countries. India suffered a loss of ₹1 trillion per year from 1999 to 2018 due to climate change, according to the 72-page report. Calculating the economic loss, the US suffered the highest losses. The US suffered an average loss of ₹515.8 billion (₹3.82 trillion) in these years. India suffered a loss of ₹2.61 trillion compared to a total environmental agreement of ₹20 billion. India suffered an average of 2,925 deaths from climate disasters in these 20 years. Russia suffered the maximum of 2,939 deaths. India came second.",Severe cost of climate change: India loses an average of Rs 1 lakh crore per year
"Anand, February 24, 2021 Two separate incidents have been reported by the Borasad city and village police department in which a youth from the village of Napa Talpad near Borasad district and a youth from the village of Hadgud near Anand have been mysteriously escaped over the past few days. According to police sources about the incident, police were informed about Sharda Ben Vijaybhai Talpada, who lives behind the panchayat office in the village of Napa Talpad in Borasad district, not returning home on January 12 last, saying that he was carrying an item from his house to home.","Borasad Napa Talapada's wife, a youth from Hadgud village goes missing"
"Very shocking news has come about the world of crime in Jabalpur, Madhya Pradesh. Here a woman gave barley to her husband to cut his private part and then killed him. SP Shashikala Shukla said that her wife Ayesha conspired with four people to kill the doctor. But Dr Shukla's wife made some other claims in her defense. The wife alleged that her husband was of colored buttermilk and it was okay to know his relationship with many women. But she alleged that she wanted to cut only the private part knowing that her husband would have an evil eye on her daughter. She gave barley for him. But those who took help for her killed the doctor. Police said that she was promised to pay five lakh rupees.","Giving cans to cut the private part of the husband, it is painful to know the fact"
It has been revealed that rapid test kits are defective in many parts of the country. These test kits present false reports that cause a lot of trouble to doctors. Now the central government has taken a big step on this kit. Union Health Minister Harsh Vardhan said that some anti-time inputs about anti-time test kits purchased from four countries will be returned.,"India will teach the right lessons to China, which has forgotten humanity and is sitting to gain in the coronavirus pandemic"
"Jaipur | Aided by captain Harmanpreet Kaur's fighting 51, Supernovas won the Women's T20 Challenge League final here, beating Velocity by four wickets in the final. Supernovas won the toss and elected to field first. Velocity scored 121 for six. Supernovas won by 125 runs off the last ball. The run-chasing Supernovas lost five wickets for 64 runs in the 14th over. Captain Harmanpreet hit four boundaries and three sixes in her 37-ball knock. Punia scored 29 and Rodrigues scored 22. Yadav hit a boundary as Supernovas needed one run to win off the last ball.",Supernova beat Speed by four wickets on the last ball to be crowned champions.
"Parents create ruckus at a childhood school in Gotri area of Vadodara. Parents allege that school management forced them to pay school fees. Also, there are allegations against the school of mental harassment of students who did not pay fees. Parents created ruckus at a childhood school in Vadodara today. Parents created ruckus and a large number of parents gathered in the school premises after the school management pressurized the students to pay fees. This was followed by a heated argument between the school management and the parents. Parents alleged that the school forced the students to pay fees. Also, the lunch of the students was stopped at the school.",Vadodara: Parents of Shishu School in Trouble Over Fees
"U.S. central bank Federal Reserve policymakers have said that the U.S. economy could fall to 6.5% in 2020, and the U.S. unemployment rate would be close to 9.3% by the end of the year. In addition, the Federal Reserve Bank is making great efforts to get out of this recession, putting full interest in the labor market and the economy, the impact of which can be seen for years. Federal Reserve policymakers are forecasting a fiscal deficit for the first time during the coronavirus crisis. The current $1.8 trillion reserve. Federal Reserve Chairman Jerome Powell's figures have shown that the impact of the lockdown and other restrictions can be seen for a long time. Powell said that business activity will not improve immediately after the lockdown.",U.S. economy could be hit by 6.5% in FY20: Federal Reserve
"Recently, cases of child abduction are on the rise. There was also an incident in Surat where an attempt was made to kidnap a girl. Two people were caught for trying to kidnap a girl and were metha-capped. Police tried to kidnap both of them. However, a teen tried to kidnap her by sitting in a rickshaw in the Dindoli area of Surat. However, two people who organised the incident were caught and beaten up by the public. Surat Dindoli Police PCR took both of them into custody soon after receiving information about the incident.","Cops try to take away minor girl in Surat, reprimand accused"
"Colourful Rajkot once again became the topic of discussion. A police team including DCP raided Osian Spa Centre in Malviyangar area of Rajkot. Four Thailand girls and the spa owner were arrested. Police interrogated the spa centre owner and took up further investigation. As per the information about the incident, DCP Manohar Singh Jadeja and Malviyangar police team raided Osian Spa Centre in Malviyangar area of Rajkot. Four Thai girls were arrested. Also the spa centre owner was detained. To tell you, more than 35 spa raids were conducted in Rajkot some time ago. Several Thai girls were detained. Later it was revealed that all the Thai girls in the incident were boys and not girls. The sex change took place.",Another spa centre in Rangila Rajkot was raided and four foreign girls were arrested
- Two of the five expatriates who were caught with a truckload of Rekki curry belonging to the Surat-Udna-based Mahendra Soma Patel Angadiya company have applied for bail after the chargesheet.,Bail cancelled for man accused of plotting to rob auction house employee
"New Delhi, April 28, 2021 Newborns are also getting infected during the second wave of coronavirus in the country and in one such case a one-year-old baby also died due to unavailability of beds for coronavirus. The number of coronavirus patients has increased as there is a shortage of beds across the country. People are spending time in the hospital. In a tragic incident in Visakhapatnam, Andhra Pradesh, a mother is shooting at the hospital authorities to get beds for her one-year-old child infected with coronavirus, but not a single bed is vacant in the hospital. The boy breathed his last due to his mother's eyesight in the ambulance itself. On Tuesday, a family breathed a huge sigh at King George Hospital in Visakhapatnam. A one-year-old baby was reported to be positive for coronavirus. The baby was having trouble breathing.","Hospital refuses to admit one-year-old coronavirus victim, dies in front of mother's eyes"
"New Delhi, June 21: The Union Cabinet on Wednesday approved a draft ordinance to allow companies and empower state governments to directly credit employees' salaries into a bank account or pay them through cheques.",Centre gives green signal to ordinance allowing cashless payments to companies
"(PTI) Beijing, April 7: Pressure is mounting on China to waive loans of coronavirus-affected poor countries, say media reports. China has given loans to several developing countries for its ambitious Belt and Road projects. World Bank President David Malpass has also demanded that China waive loans to coronavirus-affected poor countries. He alleged that China is now not fully cooperating with the DSSI. $12 billion has been repaid under the DSSI from May 1 to the end of 2020. According to a media report. $130 billion in debt is due to be paid to low- and middle-income countries in 2020.",China is under increasing pressure to forgive the debts of poorer countries
Ahmedabad: The traffic police received a message from the police control room at 6 am yesterday regarding the speed at which a truck was speeding to hit a divider after smashing two trees in the eastern part of Ahmedabad.,"Truck hits divider while horse-riding, falls: Middle-aged man dies"
"New Delhi: With 67,151 new cases of coronavirus infection reported in the last 24 hours ending Wednesday morning, the country's tally has crossed the 32-lakh mark. 1059 deaths were reported in a span of 24 hours, taking the toll to 59,449. The recovery rate increased to 76.30 per cent as 63,173 patients recovered in the last 24 hours, taking the total number of recovered patients in the country to 24,67,759.","67,151 coronavirus cases in the country in 24 hours: 1059 deaths"
"Actress Kriti Sanon, who is busy shooting for her next films after 'Bareilly Ki Barfi', said in an interview, ""I don't have a godfather in the film industry, I have never faced casting couch. I was an engineer before I got into this business, jumping from engineering to acting was a big deal, but it was the biggest decision of my life.","Kriti Sen, who is busy shooting, says reading can make you bored too"
"In Ahmedabad, hukkabar used to be fierce in the Push area, but now the organizers are adopting a new approach as the police rage. Only food and other items are available in the Laldarwaza area of Ahmedabad. Karanj police have raided a similar hukkabar and arrested one person. Karanj police have arrested a hukkabar, it is reported that the hukkabar is running on the second floor of Kapadia Estate building opposite Lucky Tea Shop in Laldarwaza area of Ahmedabad. Karanj police have arrested Mahomed Sahal. The accused Mahomed Sahal started the hukkabar in such an unknown and old-fashioned commercial building 15 to 20 days ago.","The hookah barber was caught in Ahmedabad, charging Rs.500 for a hookah"
"A lion-lion fight was seen on the road in the border area of Gir. On Monday, June 22, 2021, a lion-lion fight took place on the road near the border of Gir. The lion-lion was trying to win over each other. The lion-lion finally managed to take the lion to the forest. This video went viral. The lion-lion was occasionally seen roaming on the roads in the rural area around Gir. But recently the lion-lion tried to dominate each other on the road connecting the village in the border area of Gir. Motorists stopped on both sides of the road after watching the lion-lion fight. The lion was finally able to be taken into the forest. Motorists then crossed the road.",There was an altercation between a lion and a lion in the border area of Gir.
"The central government is preparing for massive changes for jobs. The government is making plans to give companies three days of rest by working four days a week conveniently. The government is going to amend the Labour Law Code after 73 years. The government has decided on four, five and six day work shifts to work according to the rules. They have demanded their employees and family employees to reduce their favorite working days and holidays before deciding on two working days. Workers will have to complete 48 hours of work per week. And even on six days of work and one day off, they will have to complete 48 hours of work with 8 hours of work. These new changes will still be under pressure. The government will continue on information options and family holidays for a long time. The employees will benefit the most by following these options. These new changes will benefit people working in the IT sector and shared services..................................................................................","The government is set to make a major amendment in the labor laws: 4 days of work, 3 days of rest"
"Meghraj, Te. 2 In Patel Dhunda village of Meghraj taluka, the water receding started early in the summer. Farmers are sitting in the lake and trying to awaken the system of Radhun Curry as there are no facilities from drinking water to irrigation. The main business of the villagers of Patel Dhunda in Meghraj taluka is agriculture and cattle rearing. But due to lack of irrigation facilities, Patel Dhunda farmers have been forced to do rain-fed agriculture. Farmers own land but there is no water for irrigation. The water level decreases since the beginning of winter. There is a big lake at the end of the village. The government has built a deep lake at the cost of crores of rupees but it cannot be cultivated because there is no water. Two years ago, the farmers' lake was demolished, thanks to the Narmada river.",Farmers of Pateldhunda village in Meghraj are sitting in the lake for water and performing Radhan.
Not all men in the world are the same. Every person's characteristics are different. Their likes and dislikes are different. Some men are too crazy to believe to listen to their crazy words. A similar case happened in China. A man in China inserted a fish called eel in his body. The reason for doing so is also disputed. The person who uploaded the picture said that eel has a fantasy. It is said that he inserted eel fish into his body to enjoy sex. Terrifying footage has also emerged inside the operation theatre during the operation of a man. Eel fish pulling a man out of the body. The video also shows clearly.,OMG.. what did the guy do to have fun? Watch the video
"The case of the husband insisting on non-vegetarian food for three days and beating his wife because it was forbidden in the community reached the police station. The Vejalpur police in the Vejalpur area registered a case over the incident and Dharaben Deepakbhai Patel (ઉ.વ.28), a resident of Vadwala Residential Flat near Vejalpur Health Centre, registered a case against the husband at the Vejalpur police station.",Husband throws wife out of house for refusing to make non-veg in Vejalpur
"Vadodara, Ta., September 22, 2020, In the early hours of Tuesday, 1000 people gathered to push back the shoulders that had come to bring back the praying matinee. The crowd that had gathered without wearing a mask did not even maintain social distancing. The police who reached the spot registered a case against 1000 people including the organisers and detained 57 people. In the circumstances when the coronavirus cases in the city were constantly increasing day by day, 1000 people took out a procession along the four roads of Khodiyarnagar this morning. The details of this are that a police force rushed inside to move the matinee from Chanasam village to solve the problem of molestation of Kantibhai Juhabhai's daughter who lives at Amar Nagar near Khodiyarnagar four roads.",Coronavirus infection stops from the place where 1000 people gathered in the early morning to divert the anger
"An accident took place in Ahmedabad today morning. Two people have been injured in this triple accident between a luxury bus and a truck near Pirana, Narol. Two people have been injured in an accident between a private company staff bus and a truck at Pirana, Narol.","The crew of the bus lost their lives in a triple accident near Pirana at Narol, Ahmedabad."
"New Delhi: The Lok Sabha today passed a resolution on the situation in Kashmir, expressing grave concern over the prolonged situation there, curfew and incidents of killing of people, and resolved not to compromise on the unity, integrity and national security of India.","Lok Sabha passes resolution on Kashmir issue, says India will not compromise on security and peace"
It has taken 130 days for the coronavirus pandemic to spread. More than 4 million people worldwide have been infected. 2.7 million people have lost their lives. Scientists and researchers around the world are trying hard to achieve the first success to contain the spread of the coronavirus. Scientists and researchers around the world have lost their lives. Scientists and researchers around the world are trying hard to achieve their first success to contain the coronavirus disease. Scientists and researchers around the world have found their first success to contain the coronavirus disease. Scientists have lost 2.7 million lives. Scientists have lost 2.7 million lives to contain the coronavirus disease.............................................................................................................................................,102 health organizations from 80 countries are looking for a corona vaccine.
"Hyderabad: The Telangana government has decided to provide Rs 2,000 cash and 25 kg rice assistance free of cost per month to teachers and other employees of recognised private schools who have lost their livelihood during the coronavirus pandemic. Several government-recognised private educational institutions have been closed during the coronavirus pandemic. 1.5 lakh teachers and non-teaching staff from such schools have lost their livelihood. The assistance will be available till the educational institution reopens.","Coronavirus pandemic: Here's how the state government is helping teachers with Rs 2,500"
"Terrorism from anti-social elements has once again come to the fore in Dindoli, Surat. In Dindoli, an incident has come to light where 20 to 25 anti-social elements damaged vehicles and instigated terrorism. This happened near Gayatri Nagar, which is new to Dindoli. 20 to 25 people seriously damaged vehicles and ran away. Police reached the spot and started further investigation into the matter. In this incident, vehicles on the road were heavily damaged as no anti-social elements were scared. The glass of the vehicles was also broken. The reason behind this incident is not known now. But these people are on the run after vandalizing the vehicles heavily.","In Surat's Dindoli, 20 to 25 anti-social elements escaped after committing terrorism and vandalising vehicles."
AHMEDABAD: AUDA has issued a notice to DPS East School in Ahmedabad's Haripura area.,"Shock notice to DPS East School, AUDA School without permission"
"North Korean dictator Kim Jong Un shot five officials with tanks. These officials allegedly gave Kim Jong Un false information. South Korea's intelligence agency provided this information. According to the National Intelligence Service (NIS), five officials working in the state security department were shot with anti-aircraft guns. These officials were angered by the president's false reports. The officials were still unaware of the misreporting. The head of the same department, Wan Hong, was sentenced to death last month. Wan Hong was executed last month for corruption and abuse of power. Kim had previously killed several officials and relatives. In December 2013, Kim left his uncle, Jang-thaek, among the starving dogs.",Five officers shot dead by artillery in North Korea
"TV actress Sana Irani is making her Bollywood debut opposite Vikram Bhargava in Ghost, which also has two kissing scenes.","If my husband does it, why don't I, it's not a fantasy: heroine by giving lip lock in the first film"
"Cleaning was done in the sewer of Kapodra Ratnasagar Society in Varachha area of Surat. During this time, old Rs 500 notes were found sealed from the sewer. People gathered eagerly when pieces of notes were found. But people started debating on who threw this money. Old Rs 500 notes were found sealed from the sewer where sewers were being cleaned in Varachha area of Surat. A crowd of people came to see that pieces of notes were found while cleaning the sewers of Saga Ratnar Society in Varachha area. In this incident, the cleaners found that they had collected pieces and counted Rs 10,000 notes. Surprised that notes were found in this way for the first time in Surat after the notes were tied. Yesterday, in Tapi district, police once again succeeded in seizing money from an Innova car.","500,1,000 rupee notes were found in sewers in Surat."
Chennai: Skipper Joe Root's impressive double century and a quickfire 82 by all-rounder Ben Stokes helped England consolidate their position at 555 for eight declared on the second day of the first Test against hosts India here today.,Joe Root scored a double century and England scored 555 runs for eight wickets
"Vadodara, February 27, 2021, Saturday, Coronavirus is again in a dreaded life-threatening condition. In the last 24 hours, 45 positive cases have been reported in the city, 49 patients have been discharged after treatment. 3 patients have also died. Maratha leader Uday Singh Vishwas Rao Shitole (U-67) died in Vadodara on Friday while undergoing treatment for Corona. Uday Singh's father Late Vishwas Rao Ramchandra Rao Shitole was a colonel of Maharaja Jivajirao Sindhi Army of the state and after independence Shitole's family settled in Vadodara hospital and due to coronavirus crisis completely stopped the treatment of coronavirus due to coronavirus outbreak. Two patients of Gwalior aged 48 years and 63 years have also died in the treatment of coronavirus.","3 coronavirus patients, including Maratha leader Uday Singh Shitole, have died."
"Today, there is a big good news for the state government employees. The state government will benefit the arrears of arrear allowance. And the decision of the government will benefit 9 lakh 61 thousand employees of the state government. And this decision will cost the government an additional Rs. 464 crore later. The state government has decided to pay the arrears of three months from October-2019 to December-2019 along with the salary for the month of August. The state government has decided to pay a total of 5 percent arrears for 9 lakh 61 thousand officers / employees and pensioners of the state government. Deputy Chief Minister Nitin Patel said that this arrear will be paid with salary every month from January-2020. Although the state government had previously paid the arrears from July-2019 to September-2019, it has to pay the arrears for three months from October-2019 to December-2019.",Lakhs of state government employees will get their dues of gifts and advance allowances before Diwali.
"- Surat victim sold for Rs 50,000 after stalking Tarrini, first visual case of prostitution in the name of spa from Bangalore, Chennai, Mumbai to Surat, demand for bail of the accused was rejected by the additional sessions court of the special court for forcibly trading blood after stalking a teenage girl from Bangladesh for a job in a spa for Rs 50,000 after marrying her.",Bail cancelled for man accused of forcing Bangladeshi woman into prostitution
"An incident like 'Ek Phool Do Mali' has come to light. As soon as the police control room received the message that a working family has been kidnapped from Sarkhej area of Ahmedabad, Sarkhej police and crime branch rushed in at midnight. Last night the police control room received a call that a one-month-old baby was being kidnapped and taken away along with Rekhabain in a Travera car. As soon as this message was received, Sarkhej police and Amdavad crime branch were submerged in the terrace of Prahladnagar. Sarkhej police and Amdavad crime branch..................................................................................................................................","Ek Phool Do Mali incident in Ahmedabad, police's punctuality saved two lives"
"There have been statements from the Congress that Ashok Gehlot, who has been the chief minister of Rajasthan twice, will be the chief minister of the state again.","From 'political magician' to 'Marwar Gandhi', know Ashok Gehlot's political journey"
"Today is the 47th birthday of Nawazuddin Siddiqui, the veteran actor of Hindi cinema. Born on 19 May 1974, it was not easy for Nawazuddin to end his film career. He made his mark in Bollywood today by playing small roles and working hard. I started my career with the film Sarfarosh in 1999.","Birthday: From drugstore to watchman's job, here's Nawazuddin Siddiqui's story of struggle"
"Feet have been thrown in more than 75 countries of the world, including India. The whole world is under the fear of coronavirus. People now avoid gifting or even shaking hands with each other to prevent the spread of the virus. The Chancellor of Germany himself experienced it badly. Minister Ziehofer was sitting with other officials at a high-level meeting in Berlin, Germany. Chancellor Angela Morkel came during this time. He continued to shake hands, but Ziehofer just said hello. He also avoided shaking hands with the Chancellor. Although Morkel was laughing at this. The video of this incident is going viral. The Minister of Interior said that the Chancellor has already stopped shaking hands with people due to coronavirus, and even when Chancellor Morkel visited his parliamentary constituency last week, he decided to change his hands.","Fear of coronavirus, this popular female leader felt bitter, watch video"
