text,title
"Financially crippled Pakistan has now been jolted by its own ally. Malaysia has seized a passenger Boeing 777 belonging to Pakistan's state-owned airline, Pakistan International Airlines. Pakistani media report that Pakistan's airlines had leased the plane from Malaysia. Malaysia has seized the plane due to non-payment. The crew and passengers were on board when the plane was seized at Kuala Lumpur Airport. Everyone was humiliated and offloaded. Pakistani airlines have a total of 12 Boeing 777s, according to Pakistan's Daily Times. Those planes have been dry-leased from various companies. Malaysia has seized a Boeing 777 that Pakistan had leased. But the plane was seized in Kuala Lumpur due to non-payment of lease terms. Earlier, Saudi Arabia had also demanded $3 billion from the Imran government. Imran's government had taken a loan from China to pay off Saudi Arabia. Recently, Pakistan's minister for international aviation, Khan, has been accused of running a fake airlines survey, even before the 40 percent payment was made.","Malaysia seizes Pakistan Airlines Boeing aircraft, offloads crew and passengers at airport"
"In the fourth ODI between India and Sri Lanka played in Colombo, Shardul Thakur was given the opportunity to make his ODI debut. 25-year-old Shardul Thakur, playing his first ODI match, was in the news not for his performance on the field, but for his jersey on the field. Actually, Shardul Thakur came out on the field wearing the jersey number 10. Let me tell you, the God of cricket, legendary Indian Sachin Tendulkar also used to come out on the field wearing the jersey number 10. Sachin Tendulkar's favorite number is called 10 and no player in the history of Indian cricket has ever come out on the field wearing the jersey number 10. Let us tell you, after Tendulkar's retirement, no Indian player has been given the number 10 and there was a demand to retire this number in Sachin's honor. But when Shardul Thakur wore the jersey number 10 on the field, everyone was upset. From social media to cricket fans, Sachin Devi said that if he should wear the jersey number 10 on the field, then no one should get angry with him.",Shardul Thakur gets trolled for wearing Sachin Tendulkar's jersey on debut
"A unique hostel has been built in the 'Swati' society in Rajkot. You will be surprised to know that this hostel is built for cows. The cow is protected by the landlord of the society. This society in Rajkot is also unique. The people of the village come to live in this society. The main purpose of the society is animal husbandry. The society is more interested in rearing and protecting cows. The people living in the society are given money for the nutrition of the cows. If they do not want to take cow's milk, they get cash. The milk of the cows is taken away by the landlord. The cow has been made in the society itself for the good upbringing of the cows. The cow owners keep their cows in this hostel. The income is earned through cow rearing. If a cow owner goes out for a festival on an occasion, then the cow is kept in this hostel. The cow is very well preserved here. From time to time, it is given good fodder, well-watered. The owner of the cow has also been running a cow shelter for the cows.",This society in Rajkot has a hostel for cows.
"Ahmedabad, 24th November 2020 In view of the seriousness of the increasing cases of Corona virus infection, the government has also arranged additional beds in hospitals in Kheda, Nadiad and Anand near Ahmedabad so that patients can be shifted there. Dr. Rajneesh Patel, Additional Medical Superintendent of Ahmedabad Civil Hospital, said that there is a 1200-bed COVID hospital for COVID in Ahmedabad Civil Hospital where 50% of the normal beds are vacant. 30% oxygen beds and 15% oxygen beds are vacant. Now in 1 week, if 120 more beds are added to the ventilator beds, the number of ventilator beds in Ahmedabad Civil Hospital will exceed 320. Apart from Ahmedabad Civil Hospital, arrangements have also been made for Corona patients in Campus Kidney Hospital, Cancer Hospital and UN Mehta Hospital. Wherever 50% of the beds are vacant, on the other hand, Corona cases are increasing in the Civil Hospital. On Sunday itself, 95 serious patients have come to the Ahmedabad Civil Hospital. Doctors and nurses who are continuously serving in the COVID Hospital are getting infected with Corona.",120 Ventilatory Beds Amplified at Ahmedabad Civil Hospital
"Varanasi, Rohaniya, Dt. 6 Telecom major Vodafone has come up with a new offer. Under this offer, 10 minutes of free talk time will be given to any customer who faces a call problem or call drop situation. Vodafone India has announced that under the Vodafone Delight Bonanza, customers who face a call drop problem will be given 10 minutes of free talk time. Customers who face an arbitrary call drop problem under the Vodafone Delight Bonanza will get 10 minutes of free talk time. To take advantage of this scheme, they will have to SMS 'BETTER' to 199 and get ten minutes of talk time. Telecom company Vodafone has come up with a new initiative. Consumers face a call drop problem on the network of different operators across the country. The government has asked to improve this situation by meeting with the operators. In the case of call drop, the Supreme Court has given a significant relief to the telecom companies in the world.","Good news! If the call drops, Vodafone will give a huge free benefit to the customers."
"RITWIJ SONI, AHMEDABAD: At a time when such thefts are being carried out by gangs of women and children, a similar gang in Naroda has stolen jewellery worth around Rs 6 lakh from a jeweller's shop.",Ahmedabad: Woman gang flees with jewellery worth Rs 6 lakh from jewellery shop
"LUCKNOW: Congress president Rahul Gandhi on Monday promised in Chhattisgarh that if the Congress comes to power in 2019, it will guarantee a minimum income to every poor person in the country. Bahujan Samaj Party chief Mayawati questioned his promise.",What happened to Indira Gandhi's poverty alleviation slogan?
"New Delhi: The GST Bill, which was introduced in the Lok Sabha last week, is likely to be debated in the Upper House today as the government does not have a majority in the Upper House.","Rajya Sabha to discuss GST Bill today, govt to be tested"
"Corona has exploded in the country's capital Delhi after Diwali festivities. 7486 new cases have been reported in the last 24 hours, while 131 people have lost their lives due to Corona. With this, the record of highest number of deaths in a single day has been broken in Delhi. Earlier on 12 November, the Delhi government had said in the health bulletin that 104 people died in 24 hours. Delhi has so far lost 7943 people to Corona, while 42458 are active cases. The number of corona patients in Delhi has crossed 5 lakh. The number of corona infected people in the capital has reached 503084. Earlier on Tuesday, 6396 new cases were reported in Delhi, while 99 people have lost their lives. The death rate of Corona patients in Delhi is increasing rapidly and the number of cases is scaring people. In view of the increasing cases of Corona in Delhi, the Kejriwal government has sent a proposal to the central government that crowded markets should be closed. Also, the Delhi government has decided to invite only 50 guests instead of 200 to the wedding ceremony. The central government has also appealed to the people to be more vigilant after the second coronavirus call.","Delhi breaks record of coronavirus deaths, 131 die in last 24 hours"
"While presenting the new Union Budget, Union Finance Minister Arun Jaitley announced assistance for the 100th anniversary celebrations of the establishment of the Sabarmati Ashram in Ahmedabad, founded by Mahatma Gandhi. Of course, there is no clarity on whether some of the financial assistance will be given to the Ashram Trust or to the state government. The Ashram on the banks of the Sabarmati River in Ahmedabad was established by Gandhiji on June 17, 1917. Hence, next June 17th will mark 100 years since the establishment of the Ashram. Gandhiji first established the Ashram in a private bungalow at Kochrab in Ahmedabad. The space was not conducive to the Ashram. The bungalow was rented. Moreover, the plague epidemic threatened the safety of the Ashram. So the current Sabarmati Riverfront Ashram was turned into an Ashram. The Ashram Trust, originally named Sabarmati Ashram Preservation and Memorial Trust, was established in 1951 after independence, which was headed by the then Deputy Prime Minister Sardar Vallabhbhai Patel. The Director of the Ashram, who is the director of the Ashram, says that the idea of the Ashram in a different way, in different states, is behind the annual expenses of Gandhi Ashram's",Know this special need about Gandhiji's Sabarmati Ashram mentioned in the budget.
"A massive fire broke out in a chemical company named Gujarat Poly Bond located in the fourth phase of Vapi # Vapi GIDC. The incident caused panic in the company. Firefighters reached the spot before the fire on the second floor of the company could take a serious form. A team of police and factory inspectors reached the spot as soon as the incident was reported. Significantly, one of the company's workers was seriously injured in the fire, while another worker fell down from the company and was also taken to the hospital for treatment. Other workers of the company were also not given any equipment for safety by the company's managers. The workers were seen working in the absence of security in the presence of the officials responsible for the safety of the workers. Despite the serious negligence of the workers in the company, the company managers and the officials of the responsible government department were seen trying to hide the injury and other negligence of the workers.",Massive fire breaks out at Gujarat Poly Bond Chemical Company in Vapi GIDC
A judge of the Bombay High Court has set a new example. He sat in court till 3.30 a.m. to resolve an old case. Perhaps the first judge to do so. Justice S.J. Kathawalla of the High Court works from a week to midnight. The High Court is on vacation since May 5. He is trying to get the maximum number of cases disposed of before his vacation. Radhika Kathawalla works in Courtroom No. 20 for the last one week to midnight. She has heard more than 135 cases since Friday morning till 3: 30 p.m.,Bombay HC judge records 135 consecutive hearings in 16 hours
"Sidharth Shukla, who has done many TV shows on TV like Babul Ka Aangann Chootey Na, Balika Vadhu, Jhalak Dikhhla Jaa, Comedy Night, Savdhaan India, Bigg Boss, Khatron Ke Khiladi, is currently seen in the Colors channel's serial Dil Se Dil Tak, but the producer of the show Shashi-Sumeet, upset with Sidharth's behavior on the set, his arbitrariness, lateness, bad behavior and duration, threw Sidharth out of the set. According to sources, Sidharth Shukla has been removed from the show by the project head of Dil Se Dil Tak, Sheetal, due to his arbitrariness and bad behavior. According to sources, the team of Dil Se Dil Tak was troubled by Sidharth's arbitrariness on Thursday. Sidharth never hesitated to talk or abuse anyone. He became accustomed to coming late on the set every day. Sidharth complained about his presence on the set for two hours after lunch.","Actor Sidharth Shukla evicted from sets, here's what happened"
"While the winter has not even left Rajkot, the water problem has come to the fore. A large number of people from Anandpar village of Rajkot have gathered at the Rajkot Collector's office and created a ruckus. The women have expressed their anger by bursting crackers at the Collector's office. The people of Anandpar village have submitted a memorandum to the Collector on the water issue. The women have raised slogans of 'Hi, Hi' to the Chief Minister. The doors of the Collector's office have also been closed. However, on seeing the crowd of women, the police have been raided. However, the women have protested by breaking crackers near the gate of the Collector's office. The women have now threatened to gherao the Chief Minister's house if they do not get water. The Collector's office has been crowded by the people of Anandpar village on the water issue. A strong police force has been deployed to prevent any untoward incident. Two months have passed since the women reached the Collector's office on December 20, 2016. No concrete steps have been taken by the administration.",Women gherao collector's office in Rajkot over water issue
"New Delhi: Akhilesh Yadav has a plan B and a plan C ready for the upcoming assembly elections. Chief Minister Akhilesh Yadav has taken control of the Samajwadi Party by overthrowing his father Mulayam Singh and uncle Shivpal Singh Yadav. Akhilesh is now ready to take over the party symbol from Mulayam Singh with the help of his uncle Ramgopal Yadav. Neeraj Shekhar is ready to take over the cycle symbol from Neeraj Shekhar. However, experts say that in 1992, the Samajwadi Party has been divided into two factions. The Prime Minister and Mulayam Singh have become a tug of war between the two groups over the party's symbol. In such a situation, the Samajwadi Party is not worried about the bicycle. But sources say that once Akhilesh Yadav has a plan B and Plan C ready for the assembly elections, Akhilesh Yadav is ready to take over the symbol of the Bahujan Samaj Party or Akhilesh Singh is ready to take over the leadership symbol of the Bahujan Samaj Party, or Akhilesh Singh is ready to take over the election symbol of the Bahujan Samaj Party, or Akhilesh Yadav is preparing to take over the cycle symbol from his father Chandrashekhar Chandrashekhar, the former MP of the Samajwadi Party, for the election symbol of the Samajwadi Party, or Akhilesh Yadav is ready to take over the cycle symbol","Akhilesh does not care about bicycles, he will ride a motorcycle in the elections!"
"New Delhi, Dt. 9 The second wave of Corona in India is becoming more devastating. The Central Government should accept the responsibility for the second wave of Corona in India. The American medical journal Lancet also said that India's anti-corona situation is becoming more disastrous. The Central Government should blame the Central Government for the spread of the second wave of Corona. The Central Government should be blamed for the new Corona epidemic in India. The Central Government is preparing for the new Corona epidemic. The new Corona epidemic in October. The former people responsible for the explosion of people in the country like Kumbh Mela, Prime Minister Narendra Modi, Prime Minister Narendra Modi, who is responsible for the explosion of new Corona deaths in the country every day. The Central Government is responsible for the new Corona virus in the country. The Central Government is responsible for the new Corona epidemic in the country. The Sero-surveillance of the American medical journal Indian Council of Medical Research (ICMR), Dr. Harsh Vardhan, according to the editorial of the Lancet, has been published against the Sero-Surveillance, according to the Sero-Vaccination, which has been published by the Indian Council of Medical Research (ICMR). The image of millions of",The central government is responsible for the second wave of corona in India: Lancet Journal
"Along with her films, the Bollywood actress is also a subject of discussion due to her habits. One such actress is Amy Jackson, who is in the news due to her strange habits. Amy Jackson has a different habit while sleeping at night. Amy Jackson has a habit of sleeping naked without clothes at night. Some of the photos have also come out. These photos of Amy in a very hot avatar have also gone viral. These photos of Amy are taken while she is sleeping in her bed. Amy is seen sleeping without clothes in these photos. Amy Jackson's photos are very hot. The actress looks very sexy in them. Although this is not the first photos of the actress that have gone viral on social media. She has been seen sleeping with her pet dog before. In the photo, Amy Jackson wrote that she is feeling very lonely with her dog. Apart from this, Amy Ali is also a subject of her free-living with Sohail Khan. Amy Ali is also seen in the film Amy Ali Khan, who is currently living her life.","Bollywood's hot bomb, this actress has a habit of sleeping without clothes at night, photos go viral"
"Amishaben, who lives in a Gondal village near Manda Dungar in Rajkot, has been in the news for the last few days. According to police sources, the police have launched an investigation into the incident.","Ghor Kali Yuga: Married lover along with lover extracted 5-month-old son's corpse, fed tikda in milk and cremated"
"Mumbai, Friday, January 8, 2021: Unseasonal rain accompanied by gusty winds lashed Kalyan, Dombivali and adjoining areas this morning. The rain led to uprooting of trees and power lines, leading to disruption of power supply. Kalyan taluka has been experiencing a blue sky for the past two days. Rainfall was also expected on Thursday evening. Winds blew in societies, Titwala, and rural areas attended by heavy rain for 15 minutes. Wind blew away an area in Tintwala. Mango trees fell on the road. There were reports of trees being uprooted in rural parts. Power supply was disrupted after a power line snapped at two places on a road. The early morning rain at Kalyan Dombivali premises cooled the atmosphere here.",Heavy rains in Kalyan-Dombivali
"Jamnagar. 21 The incident of Jamnagar and Indian cricket team all-rounder Ravindra Jadeja's wife's car colliding with a police personnel's bike has become a hot topic. The police personnel got agitated and attacked the cricketer's wife Rivaba, another person settled the matter. After which Jadeja's wife reached the SP office. A complaint has been filed in this regard. Rivaba, who lives in the Panchavati area of Jamnagar city and is the wife of Indian team all-rounder Ravindra Jadeja, drove her own car along with her relatives and was passing her BMW car on the city's Suru Section Road in the evening. When the police headquarters passed by, the district police officer Sanjaybhai Pradeep's Pulsar bike got into a general accident after coming out of the police headquarters. The police personnel got agitated and later lodged a complaint with the DSP of Jamnagar district.",Cricketer Ravindra Jadeja's wife thrashed by cops in Jamnagar
"After the success of Simmba, Rohit Shetty is very proud. He is making new revelations one after the other. Recently, while sharing a picture, he wrote, ""It's official! Rohit Shetty has signed Farah Khan for his next action comedy film. Farah Khan will direct the film. She will be produced under the banner of Rohit Shetty Pictures. Rohit Shetty's next film will be announced after the success of Simmba. Rohit Shetty has announced another film. Rohit Shetty's film will be full of action and comedy. This film will be directed by Farah Khan. Rohit has signed Farah Khan for his film. Rohit Shetty has given this information on his Twitter account. Trade analyst Taran Adarsh has given this information. While sharing a picture, he wrote,"" It's official! Rohit Shetty has signed Farah Khan for his next action comedy film. Farah Khan will direct the film. She will be produced under the banner of Rohit Shetty Pictures. Rohit Shetty is busy shooting for his next film 'Sooryavanshi'. Rohit Shetty has also not shared any information about the shooting of his next film with the team of Sooryavanshi on his Instagram account.",Farah Khan to direct Rohit Shetty's next
"LONDON, DEC 19: The Climate Transparency Report 2020 was released on the issue of climate change in G20 countries. According to the 72-page report, India has lost more than 1 trillion rupees annually from 1999 to 2018 due to climate change. The United States has suffered the most in terms of economic losses. The United States has suffered an average loss of 5158 billion dollars (3.82 trillion rupees) per year in these years. China is second with 2.61 trillion rupees. India has an average of 2,925 deaths from climate-related disasters annually during these 20 years. The highest number of 2939 deaths has been recorded in Russia. India ranks second. India's per capita annual greenhouse gas production is 2 tons, which is much less than the average of G20 countries. On the other hand, air pollution causes more than 1 million deaths a year in India, which is much higher than the number of people who have lost their lives due to climate change. According to the Paris Agreement on Climate Change, India is the world's second-largest carbon emitter.",Extreme cost of climate change: India loses an average of Rs 1 lakh crore a year
"Anand, Dt. 24th February 2021, Wednesday The missing list from Anand district continues. During the past few days, two separate incidents of mysterious disappearance of a married woman from Napa Talpad village of Borsad taluka and a youth from Hadgud village near Anand have been reported in Borsad city and rural police department. According to police sources regarding this incident, Shardaben Vijaybhai Talpada, who lives behind the panchayat office in Napa Talpad village of Borsad taluka, went missing on 12th January after she left home saying that she was going to pick up household items from her house. When the family members along with relatives searched the surrounding area till date, her husband reported her missing to Borsad rural police station and the police have registered a case. According to the information received from the police sources of the other incident, Shakeel alias Samir DiBusha, a resident of Hadgud village near Anand, was reported missing from Borasad city on 20th January.","The woman from Napa Talpad in Borsad, a youth from Hadgud village, went missing."
"Shocking news has come out from the world of crime in Jabalpur, Madhya Pradesh. Here a woman gave betel nut to cut her husband's private part and later got him killed. According to SP Shashikant Shukla, the conspiracy to kill the doctor was hatched by his wife Ayesha along with four people. However, Dr Shukla's wife has made some other arguments in her defense. The wife alleged that her husband was colorful and knew about his relationship with many women. But knowing that her husband had a bad eye on her daughter, she wanted to cut only the private part. For this, she gave betel nut. But the people who took her help for this, they killed the doctor. Five lakh rupees were promised. According to the police, Ayesha asked her niece Nandini Vishwakarma to take professional help to carry out this crime. For this, Ayesha also promised to give five lakh rupees to Nandini, while Rajendra is on the hunt for Nandini Ayesha.","Give a betel nut to cut the private part of the husband, knowing the fact will be impossible."
"Union Health Minister Dr. Harsh Vardhan said that whenever the need arises, we will send senior officials from Delhi to help you. These officials will be sent to your help and cooperation, not just for surveillance. India will be able to get the necessary information about your help. The kit will be returned to countries including China. The big decision has been taken by the Modi government. Now the doctors are facing a lot of trouble. Now a big step has been taken by the central government regarding this kit. Now the right step has been taken by the central government. The Union Health Minister Dr. Harsh Vardhan said through a video conference on Friday that the test kits that have been purchased from these countries will be sent back to the country. Union Health Minister Dr. Harsh Vardhan said that the important criteria for the test kits will be sent back. Dr.",India will teach China a lesson for forgetting humanity in the Corona epidemic.
"Jaipur: Skipper Harmanpreet Kaur's fighting 51 helped Supernovas beat Velocity by four wickets in the final of the Women's T20 Challenge League to win the trophy. Supernovas won the toss and elected to field first. Velocity scored 121 for six. In reply, Supernovas scored 125 for six off the last ball. Chasing Supernovas total of 64 for five in the 14th over, the team looked lost. Skipper Harmanpreet's gameplan was different. She faced 37 balls and hit four boundaries and three sixes. Punia scored 29 and Rodrigues contributed 22. Supernovas needed one run to win off the last ball. Yadav hit a boundary. Jahanara Alam took two wickets for 21 runs. Velocity lost two wickets in the eighth over. Mithali Raj scored 37 runs.",Supernovas beat Velocity by four wickets on the last ball to become champions
"Parents create ruckus at Shishuva School in Gotri area of Vadodara. Parents allege being forced by school management to pay school fees. Parents also allege mental torture of students who do not pay fees. According to reports, parents created ruckus at Shishuva School in Vadodara today. Parents dispersed after being pressured by school management to pay fees to students. Parents gathered in large numbers on the school premises. This led to heated arguments between the school management and parents. Parents alleged that the school management is forcing students to pay fees. Students are also accused of being mentally tortured by the management. Lunch of students has also been stopped at the school and students who do not pay fees have been threatened to be made to sit outside the classroom on Monday. Police reached the school as more ruckus broke out over the matter.",Vadodara: Parents of infant school go on rampage over fee issue
"New Delhi: The US economy may shrink by 6.5% in 2020 and the unemployment rate in the United States will be around 9.3% by the end of this year, US central bank Federal Reserve policymakers have said. They have also indicated that the Federal Reserve Bank is making great efforts to get out of this recession, the impact of which will be seen for years. For the first time during this crisis of Corona, Federal Reserve policymakers have presented economic forecast data for the first time. Federal Reserve Chairman Jerome Powell has shown with data that the impact of lockdown and other restrictions will be seen for a long time. There is no immediate improvement in business activity after the lockdown. Two million people have been unemployed since February due to Corona. These people will take years to get free jobs. The budget is aimed to bring the employment sector back on track and bring it up to last year's level. Powell said that while we expressed in favor of the labor deficit and fiscal deficit, all the measures to reform the financial system in 2022. For the first time in the history of America, Federal Reserve members will not make any decision in the current fiscal year.",US economy could be hit by 6.5% in FY20: Federal Reserve
"Recently, there has been an increase in cases of child abduction. In Surat, too, there has been an attempt to kidnap a child. Two men were caught by the public for the girl's bumabum. According to the information received by the police, the two were trying to kidnap a teenager by putting her in a rickshaw in the Dindoli area of Surat. However, the teenager did bumabum to save herself. The people caught hold of the two men who carried out the incident. The PCR of Surat's Dindoli Police reached the spot on time as soon as the incident was reported. The PCR of Surat's Dindoli Police detained both of them. The people beat the accused with hands, sticks, and bats. The incident came to public attention when the teenager tried to drive away the teenager in an auto rickshaw. The incident that took place in the Dindoli area of Surat on Monday has become a topic of discussion. The people who tried to drive the teenager away have filed a complaint against the two men.",Attempt to abduct minor girl foiled in Surat
"Colourful Rajkot has once again become a topic of discussion. A police team including DCP raided Ocean Spa Center in Malviyanagar area of Rajkot. Four Thai girls and the spa owner have been arrested. Police have interrogated the owner of the spa center and are investigating further. According to the information received, DCP Manohar Singh Jadeja and the Malviyanagar police team raided Ocean Spa Center in Malviyanagar area of Rajkot. Four Thai girls have been arrested along with the owner of the spa center. Let us tell you that not long ago, more than 35 spas were raided in Rajkot. Several Thai girls were detained. After this incident, it was revealed that all the Thai girls were not girls but boys. They were subjected to sex change. In this search operation, 200 police personnel including police officers raided more than 35 spas in different vistoras of the city. During this police raid, 45 foreign girls were arrested.","Another spa centre in Rangila, Rajkot raided, four foreign girls arrested"
Surat: Surat Additional Sessions Court today rejected the bail plea of two of the five accused arrested in connection with the robbery of Surat Udhana's Mahendra Soma Patel Angadia firm.,Court cancels bail of accused in robbery case
"New Delhi, April 28, 2021 During the second wave of Corona in the country, newborns are also getting infected and in one such case, a one-year-old child died due to lack of a bed in Corona. The number of Corona patients has increased so much that there is a shortage of beds across the country. People are complaining in the hospital. In the incident that happened in Visakhapatnam, Andhra Pradesh, a traumatized mother was pleading with the hospital authorities to get a bed for her one-year-old child infected with Corona, but there was not a single bed vacant in the hospital. This child breathed his last in front of his mother in the ambulance. On Tuesday, a family arrived at King George Hospital in Visakhapatnam. The child was having difficulty breathing. The mother made many requests to the hospital to save her son-in-law but the hospital refused to admit him. The child was gasping in the ambulance. After an hour, the mother also died.",A one-year-old child died in front of his mother after the hospital refused to admit him.
"New Delhi, Dec 21: The Union Cabinet on Wednesday approved a draft ordinance to allow companies to directly credit employees' salaries to their bank accounts or pay by cheque and empower state governments. The government's move will allow state-notified industries to pay workers on time in times of cash shortage caused by demonetisation of Rs 500 and Rs 1,000 notes. The ordinance proposes to amend Section 6 of the Payment of Wages Act, 1936. According to the existing law, all payments of salaries must be made in cash, but it also provides that an employer can pay by cheque or directly to a bank account with the written permission of the worker. The employer will also have the option to pay in cash. The ordinance proposal states that state governments can specify companies that want to deposit salaries in cheque or directly in bank accounts through an official notification. What is the Payment of Wages (Amendment) Bill, 2016?",Centre gives green signal to ordinance allowing companies to offer cashless salaries
"(PTI) Beijing, April 7: Pressure is mounting on China to forgive debts of poor countries affected by Corona under the Group of 20 Debt Service Suspension Initiative (DSSI), according to a media report. China has lent to several developing countries for its ambitious Belt and Road project. World Bank President David Malpass has also demanded that China forgive debts of poor countries affected by Corona. He has alleged that China is no longer fully cooperating with DSSI. 12 billion payments have been rescheduled under DSSI from May 1 to the end of 2020. According to a media report, low- and middle-income countries owe $130 billion in debt in 2020. On April 15, the International Monetary Fund (IMF) met in connection with DSSI, which was attended by finance ministers of G-20 countries. In view of the Corona epidemic, health and economic assistance to poor countries, the total amount owed to China in the next year increased to $74 billion, i.e. $43 billion.",China under increasing pressure to forgive debt of poor countries
AHMEDABAD: A middle-aged man was killed when the driver of a flooded Icer truck hit his bicycle near Ghodasar Char road in the eastern part of Ahmedabad on Saturday.,"Truck crashes into divider, driver killed"
"New Delhi: According to the Union Health Ministry data, 67,151 new cases of corona infection were reported in the last 24 hours ending on Wednesday morning, taking the total number of cases in the country past the 32-lakh mark. 1059 people were infected with corona in the last 24 hours, taking the death toll to 59,449. 63,173 patients recovered in the last 24 hours. The recovery rate increased to 76.30 percent. With this, the 7,07,267 number of corona patients in the country is now under treatment. ICMR said that 8,23,992 samples were tested on Tuesday. More than 67 thousand samples came back positive. The positivity rate in the country was 8%. 3,76,51, 512 samples have been tested so far.","67,151 cases of corona in the country in 24 hours: 1059 deaths"
"Actress Kriti Sanon, who is busy shooting for her upcoming films after the film Bareilly Ki Barfi, said in an interview, I have no godfather in the film industry and I have never faced casting couch. I was an engineer before coming to this profession and jumping from engineering to acting was a very big thing and the biggest decision of my life. Kriti further said that it was a dream for me to work in films. Apart from Bollywood, I have a desire to work in other film industries. I have never been afraid of success. After I joined a modelling agency, I got a big break in the film Heropanti and then my career took off. However, keeping quiet, Kriti further said that for her, working in films and I give 100% justice to my every role. For me, roles don't matter but the character that I am playing is important. Now it is time to give justice to me.","Kriti Sanon, who is busy shooting, said that reading it will also make you shiver."
"In Ahmedabad, hookah bars used to be a rage in posh areas earlier, but now the administrators are adopting a new modus operandi. Hookah bars have started popping up in Ahmedabad's Laldarwaza area, where only food and other items are available. Karanj police have raided one such hookah bar and arrested one. Karanj police raided Kapadia Estate building opposite Lucky Tea stall in Laldarwaza area of Ahmedabad after receiving information that hookah bars were running on the second floor. Accused Mohammed Sahal started hookah bars in this unknown and old-fashioned commercial building 15 to 20 days ago. Charges of Rs 500 per hookah were being collected. Accused himself has been revealed to be the manager. During the raid, the police arrested the accused and during the raid, seven to eight people were also found smoking hookah. The police have started an investigation into the case.","Hookah thief arrested in Ahmedabad, used to charge Rs 500 for a hookah"
"Gir border area witnessed lion-lion fight on the road. Junagadh, Dt. 22 February 2021, Monday There was a lion-lion fight on the road around Gir border. And the lion-lion tries to win over each other. Finally, the lion-lion managed to take the lion towards the forest. The video of this has gone viral. Gir is seen on the road in the surrounding countryside. But recently on the road connecting the village in Gir border area, the lion-lion were seen fighting on the road. And on seeing the lion-lion fight, the drivers on both sides of the road stopped. Finally, the lion managed to take the lion to the forest. Later, the drivers passed by the road. It is being speculated that the lion-lion fight took place for a meeting. Now the video has gone viral on social media.",A lion-lion fight took place on the road in the Gir border area
"New Delhi: The central government is preparing to make big changes for employees. The government is planning to make four days a week with flexibility for companies. The labor law code is going to be amended by the government after 73 years. The government has decided to reduce the working time of four, five, and six days a week, according to the rules. The employees will have to complete 48 hours of work according to the rules. At present, the employees will have to spend 48 hours according to their preferred working hours. The employees will have to change their working conditions for six days of work and one day of leave. The company will be able to increase the number of employees working in the company. The company will be able to increase the number of employees working in the company.","The government is preparing to make a major reform in the labor law: 4 days of work, 3 days of rest"
"Meghraj, Dt. 2 Patel Dhunda village in Meghraj taluka has started water harvesting at the beginning of summer. Farmers are sitting in the pond and trying to wake up the Ramdhun system. The main occupation of the people of Patel Dhunda village in Meghraj taluka is agriculture and animal husbandry. But due to no irrigation facilities, the farmers of Patel Dhunda have to do rain-fed farming. The farmers have land but no water for irrigation. The water table is low since the beginning of winter. There is a big pond at the end of the village which the government has deepened at a cost of crores of rupees but due to lack of water, farming can not be done. Two years ago, the pond was also laid and the Narmada was also promised to be filled with water. But to this day, the villagers are angry. And the people sitting in the scorching heat say that the farmers of Ramdhun village do not have enough water to meet their demands for irrigation. If the government does not provide 15 crores of water to the farmers associated with the animal husbandry industry for irrigation, then why does the government have to sell the water to the farmers of Patel village.",Farmers of Patel Dhundha village in Meghraj held a Ramdhan by sitting in a pond for water.
"All men are not the same in the world. Every man has different characteristics. Every man has different likes and dislikes. Some men are so crazy that it is difficult to believe their crazy stories. A similar case has happened in China. A man in China allegedly inserted an eel in his body. The reason behind doing so is also controversial. The person who uploaded the picture said that this person has a strange sexual fantasy. He is said to have inserted an eel in his body to enjoy sex. Footage has also emerged from inside the man's operation theatre in which an eel is being removed from the man's body. It is also clear from the video that it has not been easy for the doctors to remove the fish from the body. However, after some discomfort, the doctors were successful in the operation. The chip used in the operation theatre noticeably removed the fish from the stomach. The case of a man who was removed from the hospital for a long time has also been removed.",OMG... what did the guy do for fun?
A case has been registered against Deepakbhai Kanumbhai Patel (ઉ.વ.28) at Vejalpur police station for allegedly beating his wife for three days after she refused to cook non-vegetarian food in the society.,Vejalpur man throws wife out of house for refusing to cook non-veg
"Vadodara, 22nd September, 2020: In the early hours of Tuesday, a mob of 1000 gathered near Khodiyarnagar Char road to take back the abducted mother. Social distance was not maintained in the crowd gathered without wearing masks. Police reached the spot, filed a case against a mob of 1000 including the organizer. Police detained a mob of 1000 near Khodiyarnagar Char road this morning in view of the increasing number of corona cases in the city. The details are that Kantibhai Juhabhai Vaghela, a resident of Amar Nagar near Khodiyarnagar Char road, took away the mother from Chanasma village to solve the problem afflicting his daughter. Narottam Narovarbhai Vaghela of Chanasma village and others came to take her back. And a mob of 1000 people gathered at the spot to take her back. PS Vaghela, who came out from the morgue early in the morning, tried to make a scuffle with the police. When the police saw the crowd, they tried to disperse the mob.",A crowd of 1000 gathered early in the morning to divert the corona from where the infection will stop.
"Accidents across the state continue unabated, one accident occurred in Ahmedabad this morning. Two people were reported injured in a triple accident between a luxury bus and a truck near Pirana, Narol. According to reports, two people were injured in an accident between a staff bus of a private company and a truck near Pirana, Narol.","Triple accident near Pirana in Narol, Ahmedabad, the lives of the employees in the bus"
